account_id,device_id,linked_bank_account,ip_subnet,signup_day,txn_count_first_7d,cluster_type,cluster_id,is_fraud_ring_member
ACCT-002206,DEV-512631,ACC-325741197,89.8.64.0/24,205,3,none,,0
ACCT-001375,DEV-961157,ACC-907177782,157.214.61.0/24,357,3,none,,0
ACCT-001314,DEV-657405,ACC-989427342,12.58.64.0/24,10,2,none,,0
ACCT-001771,DEV-356734,ACC-230548894,189.135.33.0/24,290,2,none,,0
ACCT-001566,DEV-413881,ACC-369435447,22.37.106.0/24,167,1,none,,0
ACCT-000991,DEV-762141,ACC-542729528,89.86.122.0/24,70,3,none,,0
ACCT-000972,DEV-383033,ACC-742250575,113.254.81.0/24,267,0,none,,0
ACCT-000659,DEV-974456,ACC-299712915,104.237.12.0/24,37,4,none,,0
ACCT-000383,DEV-788747,ACC-310809243,158.207.218.0/24,295,2,none,,0
ACCT-001243,DEV-341080,ACC-808481712,87.166.200.0/24,312,1,none,,0
ACCT-003140,DEV-806035,ACC-750744677,170.150.157.0/24,150,0,legit_shared_device,LEGIT-045,0
ACCT-001732,DEV-309086,ACC-383442112,182.207.77.0/24,165,2,none,,0
ACCT-002139,DEV-502402,ACC-981998556,115.166.104.0/24,297,1,none,,0
ACCT-002723,DEV-935732,ACC-504528537,32.198.254.0/24,346,0,none,,0
ACCT-002478,DEV-652559,ACC-940668701,184.23.153.0/24,294,0,none,,0
ACCT-000103,DEV-470569,ACC-804540779,96.28.70.0/24,104,1,none,,0
ACCT-003021,DEV-182004,ACC-303513007,113.149.103.0/24,154,1,legit_shared_device,LEGIT-005,0
ACCT-002506,DEV-138387,ACC-413813271,202.214.221.0/24,144,1,none,,0
ACCT-000615,DEV-422657,ACC-449801300,63.240.4.0/24,263,5,none,,0
ACCT-001553,DEV-744692,ACC-248320253,54.102.183.0/24,187,1,none,,0
ACCT-000914,DEV-254256,ACC-936842794,62.139.224.0/24,40,2,none,,0
ACCT-001152,DEV-116032,ACC-477329191,183.149.234.0/24,82,3,none,,0
ACCT-002533,DEV-403810,ACC-879678969,136.111.85.0/24,76,1,none,,0
ACCT-002092,DEV-689102,ACC-458349615,54.150.232.0/24,316,2,none,,0
ACCT-000423,DEV-105812,ACC-705754834,78.45.116.0/24,205,1,none,,0
ACCT-000594,DEV-129380,ACC-680208367,168.254.101.0/24,60,0,none,,0
ACCT-002874,DEV-650115,ACC-614775686,154.142.53.0/24,163,1,none,,0
ACCT-002087,DEV-405464,ACC-726475091,223.144.14.0/24,119,3,none,,0
ACCT-001137,DEV-917388,ACC-880632397,45.145.116.0/24,81,0,none,,0
ACCT-002000,DEV-134301,ACC-747432359,146.94.199.0/24,291,2,none,,0
ACCT-000589,DEV-628238,ACC-368137331,69.193.83.0/24,286,4,none,,0
ACCT-002858,DEV-630636,ACC-615212182,223.19.114.0/24,262,1,none,,0
ACCT-000999,DEV-974636,ACC-688833878,36.166.156.0/24,207,5,none,,0
ACCT-002502,DEV-298034,ACC-188251754,47.208.99.0/24,192,0,none,,0
ACCT-002866,DEV-263299,ACC-111819373,25.21.188.0/24,112,2,none,,0
ACCT-002464,DEV-830328,ACC-828352341,80.123.7.0/24,57,0,none,,0
ACCT-000161,DEV-835237,ACC-559126974,69.54.195.0/24,122,1,none,,0
ACCT-001170,DEV-508642,ACC-531967902,96.58.126.0/24,136,2,none,,0
ACCT-000475,DEV-547433,ACC-658992387,2.232.245.0/24,4,3,none,,0
ACCT-001735,DEV-384977,ACC-150205614,102.34.142.0/24,152,2,none,,0
ACCT-001282,DEV-320049,ACC-146474503,149.145.160.0/24,23,1,none,,0
ACCT-002145,DEV-226004,ACC-570625052,11.45.27.0/24,5,4,none,,0
ACCT-001210,DEV-399438,ACC-518299045,23.28.184.0/24,154,4,none,,0
ACCT-001340,DEV-954262,ACC-312742799,120.2.143.0/24,295,0,none,,0
ACCT-002798,DEV-341179,ACC-839670065,160.202.254.0/24,34,2,none,,0
ACCT-002905,DEV-586399,ACC-821021280,32.99.58.0/24,178,0,none,,0
ACCT-002837,DEV-994167,ACC-884355090,152.8.106.0/24,24,4,none,,0
ACCT-001123,DEV-347899,ACC-894428852,36.225.189.0/24,144,2,none,,0
ACCT-002275,DEV-607312,ACC-262417535,152.81.165.0/24,137,0,none,,0
ACCT-002499,DEV-677623,ACC-905360117,96.58.35.0/24,223,1,none,,0
ACCT-000382,DEV-638256,ACC-644239801,24.231.211.0/24,134,4,none,,0
ACCT-002864,DEV-220694,ACC-609792930,106.61.170.0/24,347,2,none,,0
ACCT-000762,DEV-673347,ACC-933212492,130.242.159.0/24,209,1,none,,0
ACCT-002697,DEV-777515,ACC-776291101,93.133.132.0/24,24,2,none,,0
ACCT-001302,DEV-604928,ACC-712045821,223.99.252.0/24,166,0,none,,0
ACCT-001786,DEV-404400,ACC-789003113,154.161.4.0/24,96,4,none,,0
ACCT-002370,DEV-979820,ACC-867040515,67.131.44.0/24,197,3,none,,0
ACCT-002700,DEV-228649,ACC-371267540,121.183.169.0/24,138,1,none,,0
ACCT-002884,DEV-896018,ACC-834911697,36.213.148.0/24,83,2,none,,0
ACCT-002491,DEV-144810,ACC-966261080,192.50.162.0/24,292,3,none,,0
ACCT-001528,DEV-234160,ACC-951576762,76.129.93.0/24,209,3,none,,0
ACCT-002030,DEV-437430,ACC-276554783,180.194.32.0/24,304,1,none,,0
ACCT-002631,DEV-282445,ACC-553608059,65.150.151.0/24,156,2,none,,0
ACCT-000751,DEV-756626,ACC-768325668,92.240.161.0/24,266,1,none,,0
ACCT-002977,DEV-175590,ACC-855496545,15.250.10.0/24,57,1,none,,0
ACCT-001601,DEV-615889,ACC-127585987,52.211.236.0/24,60,2,none,,0
ACCT-001011,DEV-263327,ACC-584056194,69.93.122.0/24,144,3,none,,0
ACCT-001698,DEV-294606,ACC-453307258,96.105.251.0/24,339,1,none,,0
ACCT-001870,DEV-167299,ACC-290738186,114.126.106.0/24,189,3,none,,0
ACCT-001990,DEV-642164,ACC-909896101,74.74.150.0/24,274,0,none,,0
ACCT-000714,DEV-259551,ACC-719079455,30.14.42.0/24,167,1,none,,0
ACCT-002420,DEV-787780,ACC-633376143,138.86.115.0/24,35,2,none,,0
ACCT-000398,DEV-816708,ACC-531634458,81.130.99.0/24,191,1,none,,0
ACCT-000390,DEV-552930,ACC-804933451,60.17.221.0/24,304,4,none,,0
ACCT-000189,DEV-925873,ACC-975666753,149.31.75.0/24,18,4,none,,0
ACCT-000922,DEV-593082,ACC-342297254,133.53.211.0/24,17,3,none,,0
ACCT-000321,DEV-668867,ACC-873743486,143.62.105.0/24,320,1,none,,0
ACCT-002761,DEV-350421,ACC-389923611,83.138.57.0/24,58,2,none,,0
ACCT-003128,DEV-442560,ACC-697648743,145.212.189.0/24,230,6,legit_shared_device,LEGIT-041,0
ACCT-001200,DEV-772037,ACC-636486081,10.157.12.0/24,312,3,none,,0
ACCT-000123,DEV-593026,ACC-422709427,159.219.165.0/24,80,1,none,,0
ACCT-002058,DEV-604463,ACC-255755210,190.226.188.0/24,329,3,none,,0
ACCT-000068,DEV-961126,ACC-810450435,1.195.55.0/24,228,3,none,,0
ACCT-002213,DEV-684814,ACC-469391915,45.2.83.0/24,216,0,none,,0
ACCT-000805,DEV-221821,ACC-608801460,164.223.121.0/24,175,4,none,,0
ACCT-001811,DEV-637215,ACC-863663930,150.23.239.0/24,74,1,none,,0
ACCT-001974,DEV-354668,ACC-842077177,40.31.57.0/24,113,2,none,,0
ACCT-002280,DEV-533283,ACC-919030556,18.151.211.0/24,339,4,none,,0
ACCT-001376,DEV-887564,ACC-352501109,149.143.27.0/24,46,3,none,,0
ACCT-000374,DEV-700202,ACC-176362339,173.124.148.0/24,220,3,none,,0
ACCT-000572,DEV-790946,ACC-606624081,200.119.237.0/24,189,3,none,,0
ACCT-003307,DEV-336865,ACC-591367686,113.42.92.0/24,117,3,fraud_ring,RING-014,1
ACCT-000727,DEV-461922,ACC-485939004,202.208.40.0/24,196,1,none,,0
ACCT-000272,DEV-720775,ACC-570987916,215.90.70.0/24,168,2,none,,0
ACCT-001646,DEV-416973,ACC-808212402,66.155.159.0/24,267,5,none,,0
ACCT-003039,DEV-446518,ACC-293061730,199.200.46.0/24,146,2,legit_shared_device,LEGIT-011,0
ACCT-001670,DEV-470506,ACC-140959540,76.206.114.0/24,333,1,none,,0
ACCT-000240,DEV-496927,ACC-116005489,209.85.173.0/24,285,2,none,,0
ACCT-002125,DEV-291777,ACC-138805806,54.214.193.0/24,191,3,none,,0
ACCT-002272,DEV-407337,ACC-396312232,71.27.105.0/24,121,0,none,,0
ACCT-001918,DEV-783620,ACC-485885409,24.97.86.0/24,360,1,none,,0
ACCT-002711,DEV-660447,ACC-440602171,190.207.87.0/24,318,1,none,,0
ACCT-002691,DEV-594749,ACC-893539554,124.50.114.0/24,11,0,none,,0
ACCT-001855,DEV-588617,ACC-671507916,221.188.91.0/24,116,2,none,,0
ACCT-001595,DEV-573778,ACC-122801017,105.240.229.0/24,204,2,none,,0
ACCT-001967,DEV-423225,ACC-810914123,187.182.204.0/24,191,0,none,,0
ACCT-000982,DEV-667319,ACC-682397762,69.5.108.0/24,72,3,none,,0
ACCT-002990,DEV-872848,ACC-195616586,122.29.92.0/24,58,1,none,,0
ACCT-000461,DEV-344669,ACC-452874610,107.132.110.0/24,77,1,none,,0
ACCT-002360,DEV-704292,ACC-337881204,40.232.78.0/24,316,1,none,,0
ACCT-002462,DEV-523457,ACC-364340298,141.19.37.0/24,15,4,none,,0
ACCT-002329,DEV-853560,ACC-790894945,153.133.201.0/24,290,4,none,,0
ACCT-000500,DEV-548769,ACC-308728078,95.112.202.0/24,64,1,none,,0
ACCT-002377,DEV-855235,ACC-774427927,161.176.11.0/24,219,2,none,,0
ACCT-002049,DEV-386063,ACC-625967753,168.191.109.0/24,108,1,none,,0
ACCT-000573,DEV-284234,ACC-680888488,42.132.188.0/24,324,1,none,,0
ACCT-001901,DEV-339816,ACC-127724045,46.153.29.0/24,175,4,none,,0
ACCT-001780,DEV-771593,ACC-712767504,204.143.23.0/24,107,4,none,,0
ACCT-000610,DEV-581986,ACC-180033977,150.74.141.0/24,210,2,none,,0
ACCT-000742,DEV-647519,ACC-142438937,62.97.148.0/24,213,3,none,,0
ACCT-001186,DEV-631186,ACC-722872218,101.81.117.0/24,71,1,none,,0
ACCT-001931,DEV-556046,ACC-627471359,15.29.13.0/24,5,2,none,,0
ACCT-002388,DEV-238645,ACC-331002681,127.175.101.0/24,52,1,none,,0
ACCT-001207,DEV-417351,ACC-853900137,164.127.69.0/24,91,0,none,,0
ACCT-002542,DEV-182976,ACC-635907012,13.139.108.0/24,324,4,none,,0
ACCT-002253,DEV-783956,ACC-152857511,82.21.1.0/24,14,0,none,,0
ACCT-002830,DEV-157790,ACC-328305507,216.225.113.0/24,198,1,none,,0
ACCT-001121,DEV-714263,ACC-446152799,68.109.107.0/24,270,2,none,,0
ACCT-002046,DEV-269506,ACC-192390739,86.79.104.0/24,320,1,none,,0
ACCT-001691,DEV-974574,ACC-317409172,172.154.213.0/24,299,1,none,,0
ACCT-000928,DEV-284571,ACC-222393659,28.86.125.0/24,334,3,none,,0
ACCT-000056,DEV-594493,ACC-342926137,43.27.68.0/24,6,2,none,,0
ACCT-002399,DEV-755989,ACC-631136885,3.3.47.0/24,47,1,none,,0
ACCT-003061,DEV-608273,ACC-766673611,29.113.198.0/24,194,4,legit_shared_device,LEGIT-019,0
ACCT-000941,DEV-834223,ACC-214850368,110.3.121.0/24,187,3,none,,0
ACCT-000772,DEV-688535,ACC-632660761,49.87.21.0/24,364,2,none,,0
ACCT-002088,DEV-904883,ACC-789790125,4.144.206.0/24,235,4,none,,0
ACCT-000523,DEV-897051,ACC-805358454,148.131.62.0/24,10,3,none,,0
ACCT-000492,DEV-438537,ACC-817445223,93.124.37.0/24,17,3,none,,0
ACCT-002353,DEV-968538,ACC-399709775,217.108.87.0/24,278,1,none,,0
ACCT-000216,DEV-702903,ACC-913968351,113.165.93.0/24,357,1,none,,0
ACCT-001850,DEV-157095,ACC-159971474,54.102.125.0/24,190,2,none,,0
ACCT-001323,DEV-477652,ACC-100336927,122.126.78.0/24,71,4,none,,0
ACCT-000539,DEV-803594,ACC-966823936,185.228.71.0/24,221,1,none,,0
ACCT-003098,DEV-973916,ACC-859345611,57.225.23.0/24,203,2,legit_shared_device,LEGIT-031,0
ACCT-001262,DEV-102785,ACC-590594941,79.130.219.0/24,350,0,none,,0
ACCT-001113,DEV-340436,ACC-462205331,62.21.121.0/24,0,1,none,,0
ACCT-001554,DEV-213712,ACC-595385110,78.166.140.0/24,230,1,none,,0
ACCT-000006,DEV-902921,ACC-518155132,41.36.71.0/24,364,5,none,,0
ACCT-003151,DEV-475254,ACC-314531470,35.239.37.0/24,291,0,legit_shared_device,LEGIT-049,0
ACCT-002317,DEV-438337,ACC-717738462,176.31.223.0/24,157,0,none,,0
ACCT-000153,DEV-428074,ACC-242451110,34.41.241.0/24,41,3,none,,0
ACCT-002128,DEV-349487,ACC-973914782,200.14.51.0/24,235,4,none,,0
ACCT-001454,DEV-916056,ACC-593847298,107.44.124.0/24,329,2,none,,0
ACCT-003113,DEV-179993,ACC-905732458,97.0.91.0/24,135,2,legit_shared_device,LEGIT-037,0
ACCT-000845,DEV-829971,ACC-226300070,130.213.51.0/24,184,4,none,,0
ACCT-002438,DEV-736869,ACC-190552541,200.217.255.0/24,174,0,none,,0
ACCT-002394,DEV-834232,ACC-698261708,148.233.165.0/24,268,2,none,,0
ACCT-001917,DEV-567240,ACC-370833893,91.176.93.0/24,299,2,none,,0
ACCT-000175,DEV-818796,ACC-156168822,54.0.16.0/24,269,3,none,,0
ACCT-000277,DEV-662470,ACC-847474414,29.32.47.0/24,340,4,none,,0
ACCT-003084,DEV-559022,ACC-694697399,145.172.154.0/24,259,5,legit_shared_device,LEGIT-026,0
ACCT-002073,DEV-147092,ACC-109913888,167.148.39.0/24,6,3,none,,0
ACCT-002210,DEV-388221,ACC-243942212,75.101.118.0/24,10,4,none,,0
ACCT-000606,DEV-766034,ACC-574348437,66.78.45.0/24,295,1,none,,0
ACCT-000695,DEV-520440,ACC-324860593,176.120.186.0/24,139,3,none,,0
ACCT-002168,DEV-202768,ACC-484194418,150.138.13.0/24,281,2,none,,0
ACCT-002311,DEV-929622,ACC-310688461,31.119.189.0/24,309,1,none,,0
ACCT-001803,DEV-538170,ACC-183488211,34.92.58.0/24,360,2,none,,0
ACCT-002619,DEV-531900,ACC-328893328,118.146.88.0/24,326,3,none,,0
ACCT-003041,DEV-576518,ACC-427334568,169.195.90.0/24,162,7,legit_shared_device,LEGIT-012,0
ACCT-002130,DEV-226806,ACC-765697293,147.105.177.0/24,156,1,none,,0
ACCT-003033,DEV-652908,ACC-318934687,96.233.5.0/24,205,1,legit_shared_device,LEGIT-008,0
ACCT-001801,DEV-483142,ACC-435422610,113.251.126.0/24,357,5,none,,0
ACCT-000739,DEV-827071,ACC-356891280,47.251.220.0/24,102,0,none,,0
ACCT-001871,DEV-266138,ACC-724683186,74.5.182.0/24,243,0,none,,0
ACCT-002163,DEV-796298,ACC-972029222,178.238.223.0/24,281,3,none,,0
ACCT-003273,DEV-373293,ACC-524463232,105.22.174.0/24,325,3,fraud_ring,RING-011,1
ACCT-002459,DEV-686839,ACC-397938541,165.9.225.0/24,29,1,none,,0
ACCT-001809,DEV-342833,ACC-175939646,28.246.198.0/24,32,2,none,,0
ACCT-002162,DEV-675019,ACC-704456212,78.185.74.0/24,69,1,none,,0
ACCT-000726,DEV-181355,ACC-789416499,10.27.181.0/24,341,1,none,,0
ACCT-000436,DEV-390642,ACC-529698099,212.138.40.0/24,210,3,none,,0
ACCT-000084,DEV-102973,ACC-371037078,142.233.55.0/24,24,3,none,,0
ACCT-002141,DEV-150422,ACC-407428672,110.194.246.0/24,359,4,none,,0
ACCT-002350,DEV-632855,ACC-177257350,137.233.8.0/24,30,2,none,,0
ACCT-000020,DEV-754010,ACC-311013536,31.125.236.0/24,270,1,none,,0
ACCT-001583,DEV-473940,ACC-224926983,77.146.5.0/24,316,2,none,,0
ACCT-000186,DEV-952767,ACC-517786762,6.162.13.0/24,187,0,none,,0
ACCT-002276,DEV-297451,ACC-770294319,221.127.31.0/24,221,3,none,,0
ACCT-001234,DEV-124849,ACC-238761298,223.189.165.0/24,194,1,none,,0
ACCT-000334,DEV-798273,ACC-990261811,103.52.197.0/24,162,3,none,,0
ACCT-001256,DEV-572988,ACC-510088534,218.113.203.0/24,0,3,none,,0
ACCT-000509,DEV-928091,ACC-958365228,183.99.54.0/24,32,1,none,,0
ACCT-002363,DEV-432138,ACC-113899634,173.49.133.0/24,54,1,none,,0
ACCT-002839,DEV-156815,ACC-220495900,56.78.200.0/24,90,2,none,,0
ACCT-003181,DEV-259420,ACC-191262872,99.72.176.0/24,196,1,legit_shared_device,LEGIT-058,0
ACCT-002600,DEV-488745,ACC-194069127,48.47.116.0/24,266,0,none,,0
ACCT-002720,DEV-685228,ACC-504532088,113.76.44.0/24,336,1,none,,0
ACCT-001783,DEV-735480,ACC-176819954,22.249.88.0/24,42,1,none,,0
ACCT-002047,DEV-499489,ACC-647173589,74.35.11.0/24,83,4,none,,0
ACCT-002123,DEV-396443,ACC-818079342,114.203.152.0/24,28,2,none,,0
ACCT-002389,DEV-209753,ACC-558803296,114.68.79.0/24,37,3,none,,0
ACCT-000308,DEV-220455,ACC-392251882,79.232.219.0/24,172,3,none,,0
ACCT-003104,DEV-385711,ACC-937839281,73.15.196.0/24,78,4,legit_shared_device,LEGIT-033,0
ACCT-000923,DEV-775188,ACC-848561018,183.15.243.0/24,82,0,none,,0
ACCT-001548,DEV-767918,ACC-651341699,25.114.37.0/24,19,3,none,,0
ACCT-001777,DEV-474378,ACC-932236416,136.226.99.0/24,107,0,none,,0
ACCT-000018,DEV-675737,ACC-945827561,108.187.192.0/24,308,1,none,,0
ACCT-001744,DEV-537312,ACC-494228787,89.71.52.0/24,234,3,none,,0
ACCT-002116,DEV-910001,ACC-864780687,43.179.18.0/24,291,2,none,,0
ACCT-003108,DEV-198383,ACC-985852594,211.206.235.0/24,317,5,legit_shared_device,LEGIT-035,0
ACCT-003080,DEV-873642,ACC-238503754,11.55.245.0/24,0,6,legit_shared_device,LEGIT-025,0
ACCT-000722,DEV-393906,ACC-938455162,102.31.206.0/24,160,4,none,,0
ACCT-002161,DEV-103914,ACC-325345131,140.36.92.0/24,209,3,none,,0
ACCT-001889,DEV-623742,ACC-555134995,25.119.143.0/24,32,2,none,,0
ACCT-001861,DEV-603575,ACC-655721267,151.49.47.0/24,307,4,none,,0
ACCT-003179,DEV-259420,ACC-333222464,167.21.137.0/24,199,5,legit_shared_device,LEGIT-058,0
ACCT-002774,DEV-436880,ACC-935140007,40.113.26.0/24,135,4,none,,0
ACCT-002565,DEV-675785,ACC-334935811,175.188.134.0/24,232,2,none,,0
ACCT-003259,DEV-101667,ACC-910680987,81.10.252.0/24,295,10,fraud_ring,RING-009,1
ACCT-001127,DEV-276588,ACC-666697526,113.207.223.0/24,286,5,none,,0
ACCT-000416,DEV-138230,ACC-838356996,67.1.234.0/24,340,2,none,,0
ACCT-001591,DEV-259249,ACC-788856947,46.180.109.0/24,251,5,none,,0
ACCT-001498,DEV-807078,ACC-499753263,107.159.8.0/24,151,2,none,,0
ACCT-000264,DEV-638344,ACC-421274781,210.191.209.0/24,194,0,none,,0
ACCT-000394,DEV-216694,ACC-569958336,70.189.174.0/24,55,3,none,,0
ACCT-000847,DEV-920414,ACC-973082390,149.3.72.0/24,171,5,none,,0
ACCT-000292,DEV-546069,ACC-483938166,217.135.249.0/24,191,1,none,,0
ACCT-001288,DEV-583173,ACC-707233840,109.198.207.0/24,29,2,none,,0
ACCT-002300,DEV-113446,ACC-346582017,48.180.13.0/24,303,3,none,,0
ACCT-001927,DEV-631910,ACC-990269695,67.40.123.0/24,253,1,none,,0
ACCT-002654,DEV-854455,ACC-795965494,131.86.2.0/24,293,2,none,,0
ACCT-001026,DEV-667411,ACC-576698432,203.191.254.0/24,83,0,none,,0
ACCT-001400,DEV-495837,ACC-193961243,122.74.73.0/24,199,4,none,,0
ACCT-000381,DEV-399499,ACC-432327070,68.235.177.0/24,332,3,none,,0
ACCT-002241,DEV-179298,ACC-923606317,133.239.198.0/24,218,4,none,,0
ACCT-000968,DEV-949726,ACC-399317743,22.56.252.0/24,318,2,none,,0
ACCT-002416,DEV-169629,ACC-684344131,187.208.92.0/24,78,1,none,,0
ACCT-002451,DEV-653621,ACC-675158662,24.63.210.0/24,110,1,none,,0
ACCT-002727,DEV-955730,ACC-173072302,50.89.68.0/24,310,1,none,,0
ACCT-002014,DEV-330369,ACC-609263898,89.47.201.0/24,169,1,none,,0
ACCT-000567,DEV-361745,ACC-965527647,86.28.84.0/24,154,4,none,,0
ACCT-001027,DEV-331353,ACC-458979768,85.165.29.0/24,192,2,none,,0
ACCT-001120,DEV-722470,ACC-996491265,3.209.71.0/24,106,1,none,,0
ACCT-000900,DEV-853682,ACC-461807270,28.234.185.0/24,233,3,none,,0
ACCT-000536,DEV-614019,ACC-552030066,209.116.167.0/24,3,1,none,,0
ACCT-003000,DEV-591006,ACC-317186186,34.9.94.0/24,87,2,none,,0
ACCT-003028,DEV-641860,ACC-547287519,160.167.129.0/24,84,2,legit_shared_device,LEGIT-007,0
ACCT-002545,DEV-343843,ACC-477595216,98.135.227.0/24,51,2,none,,0
ACCT-000548,DEV-312272,ACC-573844824,162.100.24.0/24,167,3,none,,0
ACCT-000460,DEV-799903,ACC-171474717,146.254.244.0/24,109,1,none,,0
ACCT-001309,DEV-595387,ACC-863098053,221.207.114.0/24,359,2,none,,0
ACCT-000212,DEV-991643,ACC-602498737,166.196.117.0/24,304,2,none,,0
ACCT-000938,DEV-154612,ACC-345976376,200.202.33.0/24,1,2,none,,0
ACCT-002222,DEV-506409,ACC-318912713,57.204.118.0/24,342,1,none,,0
ACCT-001312,DEV-316250,ACC-793226827,33.50.189.0/24,12,2,none,,0
ACCT-000193,DEV-115162,ACC-394848495,184.120.36.0/24,324,2,none,,0
ACCT-002191,DEV-713551,ACC-838074814,35.248.203.0/24,246,3,none,,0
ACCT-001929,DEV-185120,ACC-595203856,166.228.251.0/24,184,1,none,,0
ACCT-001217,DEV-404718,ACC-675224029,78.146.68.0/24,65,1,none,,0
ACCT-001138,DEV-421799,ACC-623461540,179.161.76.0/24,238,3,none,,0
ACCT-001426,DEV-367524,ACC-891300687,12.180.86.0/24,119,4,none,,0
ACCT-000230,DEV-200684,ACC-694152230,123.221.92.0/24,150,2,none,,0
ACCT-002618,DEV-401329,ACC-470355836,219.55.171.0/24,54,0,none,,0
ACCT-002807,DEV-166465,ACC-490344642,144.151.12.0/24,18,1,none,,0
ACCT-001242,DEV-142937,ACC-922219098,51.114.119.0/24,205,1,none,,0
ACCT-000598,DEV-910841,ACC-773455289,90.190.76.0/24,49,2,none,,0
ACCT-002810,DEV-638523,ACC-707483066,219.23.233.0/24,3,5,none,,0
ACCT-000155,DEV-389231,ACC-165973200,127.127.24.0/24,285,1,none,,0
ACCT-001455,DEV-154762,ACC-135245485,110.213.62.0/24,30,0,none,,0
ACCT-000885,DEV-218239,ACC-945438734,95.90.177.0/24,118,0,none,,0
ACCT-001206,DEV-538176,ACC-344364233,71.155.233.0/24,126,2,none,,0
ACCT-001360,DEV-222077,ACC-911768077,75.8.210.0/24,261,2,none,,0
ACCT-003067,DEV-418002,ACC-504543108,114.40.20.0/24,67,2,legit_shared_device,LEGIT-020,0
ACCT-003174,DEV-388764,ACC-418576335,190.44.39.0/24,340,1,legit_shared_device,LEGIT-056,0
ACCT-000075,DEV-124929,ACC-230874107,169.227.125.0/24,265,1,none,,0
ACCT-000809,DEV-863639,ACC-207276239,129.227.57.0/24,348,1,none,,0
ACCT-000415,DEV-797446,ACC-715467035,25.144.248.0/24,216,2,none,,0
ACCT-001460,DEV-600300,ACC-537359059,150.141.58.0/24,349,3,none,,0
ACCT-001231,DEV-995419,ACC-529630491,57.224.39.0/24,100,0,none,,0
ACCT-000931,DEV-331131,ACC-651952114,65.63.137.0/24,276,0,none,,0
ACCT-001650,DEV-598875,ACC-191469792,48.165.11.0/24,214,0,none,,0
ACCT-002689,DEV-530511,ACC-962589642,157.181.89.0/24,54,3,none,,0
ACCT-000234,DEV-122329,ACC-369352122,144.234.196.0/24,236,1,none,,0
ACCT-002069,DEV-419823,ACC-645968532,214.74.109.0/24,196,5,none,,0
ACCT-003198,DEV-959990,ACC-456006754,136.211.138.0/24,194,10,fraud_ring,RING-002,1
ACCT-002078,DEV-905731,ACC-244636108,197.250.218.0/24,280,4,none,,0
ACCT-000804,DEV-973704,ACC-721670462,165.106.54.0/24,34,3,none,,0
ACCT-000883,DEV-127393,ACC-543828327,182.195.1.0/24,57,2,none,,0
ACCT-001634,DEV-146622,ACC-612385801,211.221.192.0/24,42,2,none,,0
ACCT-001055,DEV-874296,ACC-214925542,180.214.231.0/24,37,1,none,,0
ACCT-000291,DEV-407863,ACC-762450271,28.100.132.0/24,330,2,none,,0
ACCT-000915,DEV-991785,ACC-957610167,155.199.6.0/24,315,2,none,,0
ACCT-001957,DEV-183031,ACC-442017177,102.214.169.0/24,198,1,none,,0
ACCT-001094,DEV-692944,ACC-900976301,29.227.10.0/24,217,3,none,,0
ACCT-001112,DEV-716807,ACC-375408706,48.60.45.0/24,183,2,none,,0
ACCT-001890,DEV-112912,ACC-788571949,43.161.211.0/24,355,1,none,,0
ACCT-000115,DEV-835565,ACC-770871177,97.181.120.0/24,241,1,none,,0
ACCT-001573,DEV-573426,ACC-253507545,131.180.115.0/24,287,2,none,,0
ACCT-000466,DEV-223210,ACC-670719839,135.137.22.0/24,152,3,none,,0
ACCT-002938,DEV-824931,ACC-501252232,118.243.101.0/24,272,2,none,,0
ACCT-000168,DEV-113050,ACC-275336834,150.83.48.0/24,132,2,none,,0
ACCT-002456,DEV-244543,ACC-863087542,67.50.208.0/24,201,1,none,,0
ACCT-002369,DEV-118022,ACC-391728858,53.76.167.0/24,61,3,none,,0
ACCT-003257,DEV-101667,ACC-135227072,168.185.157.0/24,296,6,fraud_ring,RING-009,1
ACCT-000898,DEV-317584,ACC-256528664,40.53.199.0/24,197,3,none,,0
ACCT-001610,DEV-460243,ACC-349455501,3.145.240.0/24,37,5,none,,0
ACCT-001102,DEV-968191,ACC-837315838,201.169.187.0/24,77,4,none,,0
ACCT-002753,DEV-549640,ACC-991441898,71.145.101.0/24,147,2,none,,0
ACCT-000921,DEV-550611,ACC-161591207,74.69.225.0/24,275,2,none,,0
ACCT-002615,DEV-187632,ACC-542736200,83.223.24.0/24,153,2,none,,0
ACCT-001556,DEV-635244,ACC-870043953,58.141.5.0/24,353,2,none,,0
ACCT-000599,DEV-689284,ACC-816452791,67.124.126.0/24,257,0,none,,0
ACCT-001944,DEV-880718,ACC-387509746,102.94.122.0/24,193,1,none,,0
ACCT-000258,DEV-931410,ACC-429339771,15.122.19.0/24,274,2,none,,0
ACCT-000256,DEV-797333,ACC-857802721,15.4.7.0/24,201,0,none,,0
ACCT-000728,DEV-236466,ACC-309194014,74.186.116.0/24,142,0,none,,0
ACCT-002754,DEV-534864,ACC-172137916,56.25.182.0/24,72,2,none,,0
ACCT-003036,DEV-613987,ACC-309051748,54.230.173.0/24,202,3,legit_shared_device,LEGIT-010,0
ACCT-002546,DEV-849890,ACC-998824999,140.98.217.0/24,336,2,none,,0
ACCT-002947,DEV-267831,ACC-788931135,14.105.198.0/24,351,2,none,,0
ACCT-002179,DEV-527302,ACC-533559159,104.16.32.0/24,248,1,none,,0
ACCT-000769,DEV-285822,ACC-676358348,117.183.127.0/24,347,1,none,,0
